,year,month,day,hour,outdoor_temperature,heat_conduction_wall,heat_conduction_window,heat_solar_gain_window,heat_solar_gain_wall,heat_transfer_infiltration,heat_transfer_natural_vent,heating_load,cooling_load,lighting_energy,equipment_energy,heat_energy,cool_energy,DHW_energy,pump_energy,fan_energy,total_electricity,total_gas,SWH_production,PV_production,wind_production,PMV,occupants
0,1983,1,1,1,8.0,-54373621.43022687,-56386368.000000015,-3167947.5869606584,-5552096.621128098,13968945.417599998,0.0,69259439.36865835,0.0,9653092.768800002,43422775.164,106779041.65416357,0.0,0.0,4746489.010339925,6573944.173297034,64396301.11643695,106779041.65416357,0.0,0.0,0.0,0.0,0.0
1,1983,1,1,2,8.4,-51342563.04918451,-53567049.60000001,-3044888.6606555255,-5336425.42386758,13968945.417599998,0.0,67768032.98484512,0.0,9653092.768800002,43422775.164,104495334.63457933,0.0,0.0,4746489.010339925,6573944.173297034,64396301.11643695,104495334.63457933,0.0,0.0,0.0,0.0,0.0
2,1983,1,1,3,8.7,-49007315.98301703,-51452560.80000001,-2385394.263551414,-4180605.602578307,13968945.417599998,0.0,66286339.7827139,0.0,9653092.768800002,43422775.164,102223465.52813742,0.0,0.0,4746489.010339925,6573944.173297034,64396301.11643695,102223465.52813742,0.0,0.0,0.0,0.0,0.0
3,1983,1,1,4,8.8,-48051396.619660914,-50747731.19999999,-2339293.254103612,-4099809.676585321,13968945.417599998,0.0,66187126.486340486,0.0,9653092.768800002,43422775.164,102068473.60662654,0.0,0.0,4746489.010339925,6573944.173297034,64396301.11643695,102068473.60662654,0.0,0.0,0.0,0.0,0.0
4,1983,1,1,5,8.8,-47794956.6856871,-50747731.199999996,-2339293.254103612,-4099809.676585321,13968945.417599998,0.0,67109921.5351931,0.0,9653092.768800002,43422775.164,103478775.39916334,0.0,0.0,4746489.010339925,6573944.173297034,64396301.11643695,103478775.39916334,0.0,0.0,0.0,0.0,0.0
5,1983,1,1,6,8.7,-48231945.837792195,-51452560.80000001,-2385394.263551414,-4180605.602578307,13968945.417599998,0.0,69069943.15858161,0.0,9653092.768800002,43422775.164,106477348.75346655,0.0,0.0,4746489.010339925,6573944.173297034,64396301.11643695,106477348.75346655,0.0,0.0,0.0,0.0,0.0
6,1983,1,1,7,8.4,-50044039.87133603,-53567049.60000001,-2347116.8380266866,-4113521.1704380596,13968945.417599998,0.0,71861254.29598777,0.0,19306185.537600003,57897033.552,110747465.19162261,0.0,2681358.134460988,4746489.010339925,6573944.173297034,88523652.27323696,113428823.3260836,0.0,0.0,0.0,2.0781334267055565,26.814800861141016
7,1983,1,1,8,8.2,-51205312.72775319,-54976708.800000004,2077584.371225022,-2813037.3496224396,13968945.417599998,0.0,72856296.66420385,0.0,19306185.537600003,57897033.552,112265853.50320515,0.0,2681358.134460988,4746489.010339925,6573944.173297034,88523652.27323696,114947211.63766614,0.0,0.0,0.0,2.053852058401511,26.814800861141016
8,1983,1,1,9,8.3,-50428312.67824368,-54271879.199999996,22639032.525006555,3203927.3446926624,13968945.417599998,0.0,41406521.56421499,0.0,57918556.61279999,72371291.94,63968111.64006139,0.0,8044074.4033829635,4746489.010339925,6573944.173297034,141610281.73643696,72012186.04344435,0.0,0.0,0.0,2.006332228644334,80.44440258342304
9,1983,1,1,10,8.5,-49183881.23006833,-53011206.61562442,45478845.9437057,9898053.180360803,13968945.417599998,0.0,24226714.535726577,0.0,57918556.61279999,72371291.94,37469691.24596602,0.0,8044074.4033829635,4746489.010339925,6573944.173297034,141610281.73643696,45513765.64934898,0.0,0.0,0.0,1.9911604626770452,80.44440258342304
